﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_iso_reverse.rt,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_t2_Practice.rt,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6966,,,,,,其他,i,,,1,58,138,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5893,,,,,,他人,i,,,1,59,139,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5823,,,,,,他人,i,,,1,60,140,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5651,,,,,,虚伪,i,,,1,61,141,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.6638,,,,,,机智,e,,,1,62,142,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.8358,,,,,,热情,e,,,1,63,143,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.4822,,,,,,我的,e,,,1,64,144,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.567,,,,,,优秀,e,,,1,65,145,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.4908,,,,,,自己,e,,,1,66,146,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.8567,,,,,,他人,i,,,1,67,147,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,1.2207,,,,,,固执,i,,,1,68,148,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,1.1665,,,,,,自私,i,,,1,69,149,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.9742,,,,,,他,i,,,1,70,150,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5002,,,,,,他的,i,,,1,71,151,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.78,,,,,,我的,e,,,1,72,152,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6636,,,,,,他,i,,,1,73,153,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.7014,,,,,,他们,i,,,1,74,154,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.6841,,,,,,勇敢,e,,,1,75,155,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.6369,,,,,,正直,e,,,1,76,156,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.595,,,,,,冷静,e,,,1,77,157,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.6544,,,,,,我们,e,,,1,78,158,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5368,,,,,,他,i,,,1,79,159,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,我,i,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,55.3152,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,我的,i,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,他的,e,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,2,2,7,1,0.9065,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,他们,e,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,3,3,6,1,0.8153,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,他人,e,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,4,4,8,1,0.7118,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,俺,i,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,5,5,4,1,0.7642,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,他,e,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,6,6,5,1,0.5322,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,我们,i,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,7,7,2,1,0.5503,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,自己,i,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,8,8,3,1,0.6944,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,其他,e,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,9,9,9,1,1.0127,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,23.3196,,0,0,0,0,46,1,野蛮,i,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,1,1,57,1,他的,e,0.8321,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,2,2,79,1,其他,e,0.9803,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,48,1,轻率,i,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,4,4,73,1,自己,i,1.0454,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,5,5,20,1,认真,e,0.7286,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,6,6,74,1,俺,i,1.4107,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,7,11,1,崇高,e,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,8,8,51,1,我的,i,1.1969,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,9,9,75,1,他,e,0.7689,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,10,10,24,1,朴实,e,1.2181,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,11,11,62,1,我们,i,0.7194,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,12,12,23,1,公正,e,0.7686,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,13,13,41,1,散漫,i,0.8002,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,14,14,27,1,热情,e,1.0126,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,15,15,31,1,虚伪,i,0.9204,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,16,16,21,1,稳重,e,1.2502,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,17,17,52,1,我们,i,0.9531,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,18,18,38,1,鲁莽,i,1.2595,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,19,19,55,1,他,e,1.4569,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,20,20,19,1,机智,e,1.3167,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21,21,26,1,冷静,e,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,22,22,22,1,无私,e,1.1113,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,23,23,40,1,执拗,i,0.8774,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,24,24,8,1,他人,e,1.4428,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,25,25,60,1,我,i,0.6669,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,26,26,63,1,自己,i,1.1724,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,27,27,0,1,我,i,0.6567,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,28,28,32,1,愚蠢,i,1.0417,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,29,29,6,1,他们,e,1.0049,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,30,30,59,1,其他,e,0.6994,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,31,31,18,1,勤奋,e,1.4016,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,32,32,42,1,凶狠,i,0.8125,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,33,33,25,1,细腻,e,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,34,34,70,1,我,i,0.8977,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,35,35,36,1,自卑,i,0.8108,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,36,36,68,1,他人,e,1.0517,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,37,37,7,1,他的,e,0.7984,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,38,38,71,1,我的,i,0.8057,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,39,39,17,1,勇敢,e,0.8811,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,40,40,15,1,诚实,e,0.8863,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,41,41,4,1,俺,i,0.8961,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,42,42,44,1,暴躁,i,0.8936,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,43,43,54,1,俺,i,0.78,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,44,44,9,1,其他,e,0.9489,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,45,45,53,1,自己,i,0.8167,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,46,46,49,1,下贱,i,0.7545,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,47,47,37,1,傲慢,i,1.1173,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,48,48,64,1,俺,i,0.6356,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,49,49,34,1,悲观,i,0.7106,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,50,50,77,1,他的,e,0.7743,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,51,51,33,1,刻薄,i,0.8282,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,52,52,69,1,其他,e,0.7676,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,53,53,66,1,他们,e,0.633,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,54,54,3,1,自己,i,0.7411,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,55,55,39,1,冒失,i,0.7142,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,56,56,14,1,乐观,e,0.8867,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,57,57,56,1,他们,e,0.9102,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,58,58,67,1,他的,e,0.5594,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,59,59,72,1,我们,i,0.5822,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,60,60,5,1,他,e,0.6043,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,61,61,78,1,他人,e,0.5701,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,62,62,43,1,自私,i,0.6703,,,,,,,,,,,,
